da,naics,countOsm,countStatcan,osmCompleteness
35190791,81293,9,0,inf
35110099,447,2,0,inf
35110099,8131,1,0,inf
35110099,44512,1,0,inf
35110099,44611,1,0,inf
35110099,44711,1,0,inf
35110099,51912,1,0,inf
35110099,71393,2,0,inf
35110099,81293,5,0,inf
35110099,722511,1,0,inf
35110103,6111,1,0,inf
35110103,8131,1,0,inf
35110103,71391,1,0,inf
35110103,81293,1,0,inf
35120375,447,1,0,inf
35120375,6111,1,0,inf
35120375,8111,1,2,0.5
35120375,81293,13,0,inf
35120375,722512,1,1,1.0
35120375,811192,1,0,inf
35120376,447,1,0,inf
35140128,6111,1,0,inf
35140128,8131,3,0,inf
35190792,81293,2,0,inf
35190792,722511,1,0,inf
35190792,812114,1,0,inf
35191071,81293,1,0,inf
35191072,44511,1,0,inf
35191072,81293,1,0,inf
35190839,61161,1,0,inf
35190839,81293,1,0,inf
35190839,722511,1,1,1.0
35190841,6111,1,0,inf
35190841,81293,3,0,inf
35190842,6111,1,0,inf
35190842,81293,3,0,inf
35100304,447,1,0,inf
35100304,6111,2,0,inf
35100304,48421,1,0,inf
35150243,71393,1,1,1.0
35150243,721211,3,3,1.0
35150247,71393,3,0,inf
35150249,447,2,1,2.0
35160127,447,1,0,inf
35160127,8123,1,1,1.0
35160127,44411,1,0,inf
35160127,51912,1,0,inf
35160127,71211,1,1,1.0
35160127,71212,1,0,inf
35160127,81293,1,0,inf
35160128,6111,2,0,inf
35160128,81293,1,0,inf
35100314,6111,2,0,inf
35100314,8131,3,2,1.5
35100314,81293,1,0,inf
35100315,447,2,0,inf
35100315,8131,1,0,inf
35100315,44512,2,0,inf
35100315,44711,2,0,inf
35100315,721211,1,1,1.0
35180507,81293,1,0,inf
35180511,81293,1,0,inf
35180511,722511,1,0,inf
35180540,6111,1,1,1.0
35150237,447,1,0,inf
35150237,491,1,0,inf
35150237,4411,1,0,inf
35150237,8131,2,0,inf
35150237,44511,1,0,inf
35150237,45299,1,1,1.0
35150237,45322,1,0,inf
35150237,71393,6,0,inf
35150237,72111,1,0,inf
35150237,72112,1,0,inf
35150237,81293,2,0,inf
35150237,532112,1,0,inf
35150237,721211,5,0,inf
35150237,722511,1,0,inf
35150238,447,1,2,0.5
35150238,8131,1,10,0.1
35150238,44512,1,2,0.5
35150238,44711,1,2,0.5
35150238,71391,1,2,0.5
35150238,71393,1,3,0.3333333333333333
35150238,721211,2,4,0.5
35150240,447,4,0,inf
35150240,44512,1,1,1.0
35150240,44711,1,0,inf
35150240,721211,1,0,inf
35110128,721211,1,0,inf
35110123,2211,3,0,inf
35110123,8131,1,3,0.3333333333333333
35120117,491,1,0,inf
35120117,4453,1,0,inf
35120117,6111,1,0,inf
35120117,44511,1,1,1.0
35120117,44512,1,0,inf
35120117,44611,2,2,1.0
35120117,44711,1,0,inf
35120117,81293,28,0,inf
35120117,722512,1,1,1.0
35120118,81293,5,0,inf
35120119,447,1,1,1.0
35120119,44511,1,0,inf
35120119,81293,11,0,inf
35120119,722512,2,4,0.5
35070313,447,1,0,inf
35070313,4411,1,1,1.0
35070313,441220,1,0,inf
35070313,532112,1,0,inf
35070315,72111,1,1,1.0
35070315,72112,1,0,inf
35070315,721191,1,1,1.0
35070315,722511,1,0,inf
35110082,2211,5,0,inf
35110082,8131,1,3,0.3333333333333333
35120247,447,1,0,inf
35120247,721211,1,0,inf
35120252,447,1,0,inf
35120252,8131,1,2,0.5
35120253,8131,1,2,0.5
35120256,8131,2,6,0.3333333333333333
35120289,447,1,0,inf
35120289,4411,1,1,1.0
35120289,8131,3,0,inf
35120289,532112,1,0,inf
35120100,447,1,1,1.0
35120100,6111,1,1,1.0
35120100,81293,8,0,inf
35120100,722511,1,1,1.0
35120100,722512,1,4,0.25
35120101,4531,1,1,1.0
35120101,8131,2,0,inf
35120101,71393,1,0,inf
35120101,72111,1,1,1.0
35120101,72112,1,0,inf
35120101,81293,3,0,inf
35120101,722511,1,7,0.14285714285714285
35120102,8131,2,0,inf
35120102,22132,2,0,inf
35120102,71393,1,0,inf
35120102,81293,16,0,inf
35120102,722511,2,4,0.5
35120103,81293,6,0,inf
35120104,81293,1,0,inf
35120105,8131,3,0,inf
35120105,81293,1,0,inf
35120120,8131,3,4,0.75
35120120,71394,1,0,inf
35120120,81293,8,0,inf
35120123,6111,1,0,inf
35120123,8131,1,1,1.0
35120123,81293,4,0,inf
35120124,6111,1,0,inf
35120124,81293,1,0,inf
35120126,81293,4,0,inf
35120131,6111,1,0,inf
35120131,81293,8,0,inf
35120132,6111,1,0,inf
35090117,6111,1,0,inf
35090117,81293,2,0,inf
35090118,4453,1,0,inf
35090118,44512,1,0,inf
35090118,44711,1,0,inf
35090118,81293,1,0,inf
35090119,8131,1,0,inf
35090120,8131,2,0,inf
35090120,71211,1,0,inf
35090120,81293,1,0,inf
35090120,722511,1,1,1.0
35090121,6111,3,0,inf
35090121,8131,1,0,inf
35090121,44611,1,0,inf
35090121,54111,1,1,1.0
35090121,81221,1,0,inf
35090121,81293,4,0,inf
35090121,722511,2,2,1.0
35090122,447,1,2,0.5
35090122,491,1,0,inf
35090122,4421,1,0,inf
35090122,4481,4,0,inf
35090122,4531,1,1,1.0
35090122,5221,2,1,2.0
35090122,5312,2,1,2.0
35090122,7224,5,0,inf
35090122,8123,1,0,inf
35090122,8131,2,1,2.0
35090122,44512,1,0,inf
35090122,44711,1,2,0.5
35090122,45112,1,0,inf
35090122,45322,1,0,inf
35090122,45391,1,1,1.0
35090122,45392,1,0,inf
35090122,51213,1,0,inf
35090122,51912,1,0,inf
35090122,52421,1,2,0.5
35090122,71212,1,0,inf
35090122,71394,1,0,inf
35090122,71395,1,1,1.0
35090122,72111,1,0,inf
35090122,72112,1,0,inf
35090122,81293,6,0,inf
35090122,446191,1,0,inf
35090122,451310,1,0,inf
35090122,541213,1,0,inf
35090122,722511,4,7,0.5714285714285714
35090122,722512,2,3,0.6666666666666666
35090122,812114,3,0,inf
35120285,6111,1,0,inf
35120285,8131,1,5,0.2
35090133,447,1,1,1.0
35090133,6111,1,0,inf
35090133,54194,1,0,inf
35090133,81293,6,0,inf
35090133,442291,1,0,inf
35120107,6111,2,0,inf
35120108,8131,1,0,inf
35120109,6111,1,0,inf
35120114,8131,1,0,inf
35120114,81293,1,0,inf
35120115,8131,1,0,inf
35120115,81293,3,0,inf
35150305,111,1,0,inf
35150305,112,1,0,inf
35150305,447,1,0,inf
35150305,6111,1,0,inf
35150305,8131,1,0,inf
35150305,452110,1,0,inf
35150311,8131,3,1,3.0
35150311,71212,1,0,inf
35150311,71393,8,3,2.6666666666666665
35150311,721211,7,3,2.3333333333333335
35150313,6111,1,0,inf
35150313,71393,1,0,inf
35150313,721191,1,0,inf
35150313,721211,1,0,inf
35150318,447,3,0,inf
35150318,6111,1,1,1.0
35150318,7224,1,0,inf
35150318,8131,1,0,inf
35150318,44512,2,0,inf
35150318,44711,2,0,inf
35150318,71393,6,1,6.0
35150318,72111,1,1,1.0
35150318,72112,1,0,inf
35150318,81293,9,0,inf
35150318,721211,21,0,inf
35150318,722511,3,1,3.0
35150319,447,1,0,inf
35150319,51912,1,0,inf
35150319,71311,1,0,inf
35150319,71393,5,0,inf
35150319,81293,2,0,inf
35150319,721211,2,0,inf
35180214,81293,3,0,inf
35090123,5312,1,1,1.0
35090123,81221,1,1,1.0
35090123,445291,1,0,inf
35090123,541212,1,0,inf
35090124,6111,1,0,inf
35090125,81293,1,0,inf
35090126,81293,1,0,inf
35090127,111,1,1,1.0
35090127,112,1,2,0.5
35090127,447,1,0,inf
35090127,4411,2,4,0.5
35090127,4453,1,0,inf
35090127,4481,1,1,1.0
35090127,5221,2,1,2.0
35090127,5312,1,0,inf
35090127,6111,1,0,inf
35090127,8111,2,4,0.5
35090127,8133,1,0,inf
35090127,8134,1,0,inf
35090127,44131,1,1,1.0
35090127,44314,2,0,inf
35090127,44411,2,1,2.0
35090127,44511,1,0,inf
35090127,44512,1,0,inf
35090127,44611,1,1,1.0
35090127,44711,1,0,inf
35090127,45321,1,0,inf
35090127,45391,1,1,1.0
35090127,71394,2,0,inf
35090127,72111,1,2,0.5
35090127,72112,1,0,inf
35090127,81293,21,0,inf
35090127,81392,1,0,inf
35090127,452110,1,0,inf
35090127,532112,2,0,inf
35090127,722511,2,1,2.0
35090127,722512,6,3,2.0
35090128,8123,1,0,inf
35090128,56151,1,0,inf
35090128,812114,1,0,inf
35090129,111,5,0,inf
35090129,112,5,0,inf
35090129,447,1,0,inf
35090129,4411,2,0,inf
35090129,4481,1,0,inf
35090129,8111,1,0,inf
35090129,44132,1,0,inf
35090129,44411,1,0,inf
35090129,44511,3,1,3.0
35090129,44512,1,0,inf
35090129,44521,2,1,2.0
35090129,44611,1,1,1.0
35090129,44711,1,0,inf
35090129,54194,1,1,1.0
35090129,72111,1,0,inf
35090129,72112,1,0,inf
35090129,81293,11,0,inf
35090129,452110,2,0,inf
35090129,532111,1,0,inf
35090129,532112,2,0,inf
